Symbols,Attributes,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12
ABC,High,158.8800048828125,163.80999755859375,166.89999389648438,166.4199981689453,0.0
ABC,Low,155.4600067138672,157.52000427246094,163.0399932861328,161.97999572753906,0.0
ABC,Open,155.4600067138672,158.1300048828125,163.52000427246094,165.6999969482422,0.0
ABC,Volume,922100.0,1653500.0,2019600.0,1420700.0,0.0
ABF.L,Adj Close,1603.0,1629.0,1662.0,1644.0,1648.5
ABF.L,Close,1603.0,1629.0,1662.0,1644.0,1648.5
ABF.L,High,1646.5,1629.0,1662.0,1684.5,1657.0
ABF.L,Low,1567.5,1600.0,1633.5,1638.5,1622.89501953125
ABF.L,Open,1638.0,1618.5,1646.0,1654.0,1631.0
ABF.L,Volume,2062771.0,1765303.0,1030930.0,1272097.0,162048.0
ABI.BR,Adj Close,54.77000045776367,53.290000915527344,54.369998931884766,53.91999816894531,53.630001068115234
ABI.BR,Close,54.77000045776367,53.290000915527344,54.369998931884766,53.91999816894531,53.630001068115234
ABI.BR,High,55.88999938964844,54.68999862670898,54.369998931884766,54.209999084472656,53.93000030517578
ABI.BR,Low,54.310001373291016,53.09000015258789,53.59999847412109,53.130001068115234,52.709999084472656
ABI.BR,Open,55.70000076293945,54.400001525878906,53.59999847412109,53.68999862670898,53.18000030517578
ABI.BR,Volume,1663045.0,2336945.0,1289719.0,1355880.0,527192.0
ABMD,Adj Close,313.760009765625,317.5199890136719,314.5299987792969,299.760009765625,0.0
ABMD,Close,313.760009765625,317.5199890136719,314.5299987792969,299.760009765625,0.0
ABMD,High,318.70001220703125,320.4100036621094,319.7699890136719,313.1400146484375,0.0
ABMD,Low,310.5,314.239990234375,310.0299987792969,298.4700012207031,0.0
ABMD,Open,317.69000244140625,314.239990234375,315.3599853515625,313.1400146484375,0.0
ABMD,Volume,264700.0,163200.0,234900.0,263300.0,0.0
ABN.AS,Adj Close,11.359999656677246,11.4399995803833,11.744999885559082,11.899999618530272,11.760000228881836
ABN.AS,Close,11.359999656677246,11.4399995803833,11.744999885559082,11.899999618530272,11.760000228881836
ABN.AS,High,11.595000267028809,11.69499969482422,11.779999732971191,12.015000343322754,11.90999984741211
ABN.AS,Low,11.19499969482422,11.234999656677246,11.524999618530272,11.75,11.55500030517578
ABN.AS,Open,11.55500030517578,11.359999656677246,11.600000381469728,11.75,11.744999885559082
ABN.AS,Volume,3024780.0,2427248.0,2154279.0,2534396.0,1460172.0
ABT,Adj Close,119.94000244140624,123.37000274658205,123.25,120.04000091552734,0.0
ABT,Close,119.94000244140624,123.37000274658205,123.25,120.04000091552734,0.0
ABT,High,120.19000244140624,124.20999908447266,124.36000061035156,123.5,0.0
ABT,Low,117.76000213623048,119.29000091552734,122.11000061035156,119.77999877929688,0.0
ABT,Open,119.0,119.5999984741211,123.41999816894533,123.4800033569336,0.0
ABT,Volume,5485100.0,5863500.0,5093900.0,4071100.0,0.0
ABX.TO,Adj Close,30.86000061035156,31.32999992370605,31.940000534057617,32.099998474121094,0.0
ABX.TO,Close,30.86000061035156,31.32999992370605,31.940000534057617,32.099998474121094,0.0
ABX.TO,High,31.11000061035156,31.549999237060547,32.08000183105469,32.68000030517578,0.0
ABX.TO,Low,30.57999992370605,30.86000061035156,31.43000030517578,31.799999237060547,0.0
ABX.TO,Open,30.670000076293945,30.950000762939453,31.450000762939453,32.5,0.0
ABX.TO,Volume,2982900.0,3872800.0,3533000.0,4189800.0,0.0
ACKB.VI,Adj Close,163.1999969482422,163.1999969482422,164.60000610351562,166.0,0.0
ACKB.VI,Close,163.1999969482422,163.1999969482422,164.60000610351562,166.0,0.0
ACKB.VI,High,163.1999969482422,163.1999969482422,164.60000610351562,166.0,0.0
ACKB.VI,Low,163.1999969482422,163.1999969482422,164.60000610351562,166.0,0.0
ACKB.VI,Open,163.1999969482422,163.1999969482422,164.60000610351562,166.0,0.0
ACKB.VI,Volume,0.0,0.0,0.0,0.0,0.0
ACN,Adj Close,340.260009765625,341.7699890136719,338.9200134277344,327.2699890136719,0.0
ACN,Close,340.260009765625,341.7699890136719,338.9200134277344,327.2699890136719,0.0
ACN,High,341.92999267578125,344.8099975585937,344.29998779296875,337.4200134277344,0.0
ACN,Low,334.5400085449219,337.8099975585937,338.2699890136719,324.8599853515625,0.0
ACN,Open,338.2900085449219,338.989990234375,342.42999267578125,336.1000061035156,0.0
ACN,Volume,2299000.0,2313100.0,2170000.0,2445400.0,0.0
ACS.MC,Adj Close,23.459999084472656,23.549999237060547,24.06999969482422,24.489999771118164,24.5
ACS.MC,Close,23.459999084472656,23.549999237060547,24.06999969482422,24.489999771118164,24.5
ACS.MC,High,24.540000915527344,24.06999969482422,24.13999938964844,24.540000915527344,24.6299991607666
ACS.MC,Low,23.3799991607666,23.40999984741211,23.729999542236328,24.049999237060547,24.049999237060547
ACS.MC,Open,24.34000015258789,23.40999984741211,23.84000015258789,24.06999969482422,24.190000534057617
ACS.MC,Volume,1251560.0,949227.0,702632.0,652597.0,189520.0
ACX.MC,Adj Close,9.553999900817873,9.380000114440918,9.44200038909912,9.553999900817873,9.656000137329102
ACX.MC,Close,9.553999900817873,9.380000114440918,9.44200038909912,9.553999900817873,9.656000137329102
ACX.MC,High,9.92199993133545,9.618000030517578,9.682000160217283,9.75,9.739999771118164
ACX.MC,Low,9.4399995803833,9.371999740600586,9.432000160217283,9.45400047302246,9.44200038909912
ACX.MC,Open,9.793999671936035,9.562000274658203,9.574000358581545,9.508000373840332,9.600000381469728
ACX.MC,Volume,1826233.0,1633390.0,892972.0,1350206.0,772608.0
AD.AS,Adj Close,29.655000686645508,30.07999992370605,30.565000534057617,30.815000534057617,30.045000076293945
AD.AS,Close,29.655000686645508,30.07999992370605,30.565000534057617,30.815000534057617,30.045000076293945
AD.AS,High,29.770000457763672,30.2450008392334,30.645000457763672,31.229999542236328,30.71999931335449
AD.AS,Low,28.895000457763672,29.700000762939453,30.1299991607666,30.51499938964844,30.020000457763672
AD.AS,Open,29.05500030517578,29.700000762939453,30.229999542236328,30.51499938964844,30.674999237060547
AD.AS,Volume,3628610.0,3147737.0,2858149.0,2580805.0,1283238.0
ADBE,Adj Close,444.3299865722656,452.7200012207031,445.3399963378906,434.4400024414063,0.0
ADBE,Close,444.3299865722656,452.7200012207031,445.3399963378906,434.4400024414063,0.0
ADBE,High,450.010009765625,455.9200134277344,454.4100036621094,440.0,0.0
ADBE,Low,439.5700073242188,440.760009765625,443.3699951171875,429.739990234375,0.0
ADBE,Open,448.239990234375,444.0899963378906,449.9500122070313,438.80999755859375,0.0
ADBE,Volume,3824900.0,2757800.0,2260300.0,2931300.0,0.0
ADI,Adj Close,160.27999877929688,161.25,158.74000549316406,154.88999938964844,0.0
ADI,Close,160.27999877929688,161.25,158.74000549316406,154.88999938964844,0.0
ADI,High,164.27999877929688,162.91000366210938,161.00999450683594,158.08999633789062,0.0
ADI,Low,157.27000427246094,159.13999938964844,158.39999389648438,154.69000244140625,0.0
ADI,Open,157.4199981689453,159.27000427246094,160.4600067138672,157.6699981689453,0.0
ADI,Volume,6036000.0,3161800.0,3025000.0,3693700.0,0.0
ADM,Adj Close,92.83000183105467,93.9800033569336,95.25,94.56999969482422,0.0
ADM,Close,92.83000183105467,93.9800033569336,95.25,94.56999969482422,0.0
ADM,High,93.4000015258789,94.4499969482422,96.02999877929688,96.98999786376952,0.0
ADM,Low,91.16999816894533,92.18000030517578,94.16000366210938,94.51000213623048,0.0
ADM,Open,91.31999969482422,92.83000183105467,95.06999969482422,96.91000366210938,0.0
ADM,Volume,4388700.0,2818400.0,4717600.0,3775400.0,0.0
ADM.L,Adj Close,2554.0,2562.0,2573.0,2536.0,2496.0
ADM.L,Close,2554.0,2562.0,2573.0,2536.0,2496.0
ADM.L,High,2577.0,2582.0,2591.0,2581.0,2528.0
ADM.L,Low,2524.0,2520.5,2561.0,2536.0,2472.5
ADM.L,Open,2555.0,2572.0,2591.0,2568.0,2521.0
ADM.L,Volume,880202.0,1220555.0,375409.0,663464.0,156138.0
ADP,Adj Close,237.7899932861328,238.5,237.7100067138672,230.9600067138672,0.0
ADP,Close,237.7899932861328,238.5,237.7100067138672,230.9600067138672,0.0
ADP,High,239.0500030517578,239.55999755859372,239.67999267578125,238.72000122070312,0.0
ADP,Low,235.3800048828125,236.5500030517578,236.7700042724609,230.5800018310547,0.0
ADP,Open,235.69000244140625,236.5800018310547,238.3800048828125,237.72999572753903,0.0
ADP,Volume,2308600.0,2141700.0,1469300.0,2086600.0,0.0
ADS.DE,Adj Close,202.5,203.6999969482422,207.6000061035156,202.3999938964844,203.0
ADS.DE,Close,202.5,203.6999969482422,207.6000061035156,202.3999938964844,203.0
ADS.DE,High,209.6499938964844,207.1000061035156,207.8500061035156,205.8500061035156,204.3999938964844
ADS.DE,Low,200.1000061035156,201.5,203.8999938964844,201.1999969482422,197.3600006103516
ADS.DE,Open,209.1499938964844,203.1499938964844,206.3500061035156,205.1499938964844,200.0
ADS.DE,Volume,889488.0,676908.0,635539.0,834750.0,509288.0
ADSK,Adj Close,203.94000244140625,204.7700042724609,202.25,199.02999877929688,0.0
ADSK,Close,203.94000244140625,204.7700042724609,202.25,199.02999877929688,0.0
ADSK,High,208.97999572753903,206.8600006103516,205.47000122070312,202.08999633789065,0.0
ADSK,Low,202.5800018310547,201.5200042724609,198.1999969482422,197.6499938964844,0.0
ADSK,Open,207.22999572753903,202.42999267578125,201.94000244140625,198.41000366210935,0.0
ADSK,Volume,1947000.0,1391900.0,1420600.0,1455300.0,0.0
ADYEN.AS,Adj Close,1713.199951171875,1725.0,1715.4000244140625,1627.5999755859375,1674.0
ADYEN.AS,Close,1713.199951171875,1725.0,1715.4000244140625,1627.5999755859375,1674.0
ADYEN.AS,High,1856.0,1781.0,1759.5999755859375,1708.0,1675.800048828125
ADYEN.AS,Low,1707.4000244140625,1711.5999755859375,1687.5999755859375,1600.4000244140625,1591.5999755859375
ADYEN.AS,Open,1849.5999755859373,1734.4000244140625,1746.800048828125,1696.5999755859375,1596.0
ADYEN.AS,Volume,92550.0,101412.0,61837.0,85538.0,42705.0
AED.BR,Adj Close,116.0999984741211,116.0999984741211,117.1999969482422,117.6999969482422,116.5999984741211
AED.BR,Close,116.0999984741211,116.0999984741211,117.1999969482422,117.6999969482422,116.5999984741211
AED.BR,High,116.5999984741211,117.5,117.5999984741211,118.0999984741211,117.1999969482422
AED.BR,Low,114.0,115.5,115.1999969482422,116.4000015258789,115.0999984741211
AED.BR,Open,114.5999984741211,116.4000015258789,115.9000015258789,116.5,116.8000030517578
AED.BR,Volume,54850.0,45943.0,38487.0,42599.0,14701.0
AEE,Adj Close,97.12999725341795,96.8000030517578,97.06999969482422,96.4800033569336,0.0
AEE,Close,97.12999725341795,96.8000030517578,97.06999969482422,96.4800033569336,0.0
AEE,High,97.5,97.12000274658205,97.5199966430664,97.61000061035156,0.0
AEE,Low,95.08000183105467,95.93000030517578,96.41000366210938,96.2300033569336,0.0
AEE,Open,95.22000122070312,97.0,97.23999786376952,97.1999969482422,0.0
AEE,Volume,1735800.0,1314100.0,1352300.0,1097100.0,0.0
AEM.TO,Adj Close,78.63999938964844,79.2699966430664,81.8499984741211,80.66000366210938,0.0
AEM.TO,Close,78.63999938964844,79.2699966430664,81.8499984741211,80.66000366210938,0.0
AEM.TO,High,79.5999984741211,79.9800033569336,81.98999786376953,83.44999694824219,0.0
AEM.TO,Low,77.56999969482422,78.87000274658203,79.81999969482422,80.18000030517578,0.0
AEM.TO,Open,78.54000091552734,79.08000183105469,79.98999786376953,82.9000015258789,0.0
AEM.TO,Volume,871300.0,1679100.0,1200900.0,1359500.0,0.0
AENA.MC,Adj Close,143.35000610351562,142.75,145.1999969482422,147.75,148.9499969482422
AENA.MC,Close,143.35000610351562,142.75,145.1999969482422,147.75,148.9499969482422
AENA.MC,High,146.25,144.9499969482422,145.3000030517578,147.89999389648438,150.75
AENA.MC,Low,142.0,142.3000030517578,142.8000030517578,144.10000610351562,146.0
AENA.MC,Open,144.9499969482422,144.60000610351562,144.5,144.3000030517578,146.10000610351562
AENA.MC,Volume,140166.0,147979.0,601115.0,122313.0,34151.0
AEP,Adj Close,104.48999786376952,103.37000274658205,102.98999786376952,101.4000015258789,0.0
AEP,Close,104.48999786376952,103.37000274658205,102.98999786376952,101.4000015258789,0.0
AEP,High,104.80999755859376,104.43000030517578,104.13999938964844,103.7300033569336,0.0
AEP,Low,101.2699966430664,102.52999877929688,102.6999969482422,101.13999938964844,0.0
AEP,Open,101.48999786376952,104.37000274658205,103.58000183105467,103.25,0.0
AEP,Volume,3364500.0,3226300.0,2179500.0,3621200.0,0.0
AES,Adj Close,25.479999542236328,25.229999542236328,24.82999992370605,24.690000534057617,0.0
AES,Close,25.479999542236328,25.229999542236328,24.82999992370605,24.690000534057617,0.0
AES,High,25.81999969482422,25.57999992370605,25.36000061035156,24.959999084472656,0.0
AES,Low,25.290000915527344,25.18000030517578,24.75,24.309999465942383,0.0
AES,Open,25.549999237060547,25.450000762939453,25.309999465942383,24.84000015258789,0.0
AES,Volume,6107100.0,6435900.0,6106400.0,9024500.0,0.0
AFL,Adj Close,65.06999969482422,65.16999816894531,65.5199966430664,65.19000244140625,0.0
AFL,Close,65.06999969482422,65.16999816894531,65.5199966430664,65.19000244140625,0.0
AFL,High,65.22000122070312,65.54000091552734,66.02999877929688,66.29000091552734,0.0
AFL,Low,63.47999954223633,63.88999938964844,65.30999755859375,65.08999633789062,0.0
AFL,Open,63.880001068115234,64.88999938964844,65.55999755859375,65.75,0.0
AFL,Volume,3471500.0,2607500.0,2412800.0,1929600.0,0.0
AGN.AS,Adj Close,4.951000213623047,4.913000106811523,5.026000022888184,5.081999778747559,5.058000087738037
AGN.AS,Close,4.951000213623047,4.913000106811523,5.026000022888184,5.081999778747559,5.058000087738037
AGN.AS,High,5.02400016784668,5.01200008392334,5.059999942779541,5.138000011444092,5.099999904632568
AGN.AS,Low,4.883999824523926,4.906000137329102,4.979000091552734,5.00600004196167,4.973999977111816
AGN.AS,Open,4.960000038146973,4.9629998207092285,5.0,5.010000228881836,5.039999961853027
AGN.AS,Volume,7911509.0,7820300.0,8233529.0,7764420.0,3971786.0
AGS.VI,Adj Close,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,0.0
AGS.VI,Close,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,0.0
AGS.VI,High,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,0.0
AGS.VI,Low,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,0.0
AGS.VI,Open,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,0.0
AGS.VI,Volume,0.0,0.0,0.0,0.0,0.0
AHT.L,Adj Close,4551.0,4615.0,4679.0,4548.0,4576.0
AHT.L,Close,4551.0,4615.0,4679.0,4548.0,4576.0
AHT.L,High,4723.0,4640.0,4738.0,4712.0,4591.0
AHT.L,Low,4489.0,4547.0,4619.0,4523.0,4487.0
AHT.L,Open,4683.0,4589.0,4656.0,4673.0,4530.0
AHT.L,Volume,1176725.0,1695283.0,937495.0,842212.0,180427.0
AIG,Adj Close,61.810001373291016,61.65999984741211,63.13999938964844,62.58000183105469,0.0
AIG,Close,61.810001373291016,61.65999984741211,63.13999938964844,62.58000183105469,0.0
AIG,High,63.040000915527344,61.970001220703125,63.470001220703125,64.29000091552734,0.0
AIG,Low,61.66999816894531,60.68000030517578,61.9900016784668,62.470001220703125,0.0
AIG,Open,62.310001373291016,61.54999923706055,62.29999923706055,63.13999938964844,0.0
AIG,Volume,3528000.0,3506800.0,3140900.0,3398200.0,0.0
AIV,Adj Close,7.110000133514404,6.96999979019165,6.940000057220459,6.760000228881836,0.0
AIV,Close,7.110000133514404,6.96999979019165,6.940000057220459,6.760000228881836,0.0
AIV,High,7.159999847412109,7.119999885559082,7.010000228881836,6.980000019073486,0.0
AIV,Low,7.0,6.920000076293945,6.900000095367432,6.710000038146973,0.0
AIV,Open,7.050000190734863,7.070000171661377,6.909999847412109,6.940000057220459,0.0
AIV,Volume,1040800.0,1282500.0,987400.0,771500.0,0.0
AIZ,Adj Close,184.55999755859372,185.7400054931641,186.1999969482422,186.8500061035156,0.0
AIZ,Close,184.55999755859372,185.7400054931641,186.1999969482422,186.8500061035156,0.0
AIZ,High,184.8699951171875,186.5399932861328,187.88999938964844,189.22000122070312,0.0
AIZ,Low,181.19000244140625,182.63999938964844,185.8300018310547,186.25999450683597,0.0
AIZ,Open,181.5200042724609,184.6100006103516,187.1000061035156,187.1699981689453,0.0
AIZ,Volume,458800.0,367700.0,329100.0,285500.0,0.0
AJG,Adj Close,179.0500030517578,181.4499969482422,183.19000244140625,183.22000122070312,0.0
AJG,Close,179.0500030517578,181.4499969482422,183.19000244140625,183.22000122070312,0.0
AJG,High,179.1199951171875,181.6499938964844,183.8500061035156,183.8800048828125,0.0
AJG,Low,174.1699981689453,177.9199981689453,180.5,181.05999755859372,0.0
AJG,Open,174.47000122070312,178.91000366210938,181.5,183.0,0.0
AJG,Volume,1055900.0,1016800.0,1224400.0,1183800.0,0.0
AKAM,Adj Close,119.58999633789062,119.33999633789062,118.36000061035156,118.01000213623048,0.0
AKAM,Close,119.58999633789062,119.33999633789062,118.36000061035156,118.01000213623048,0.0
AKAM,High,119.94000244140624,120.20999908447266,119.7699966430664,119.33999633789062,0.0
AKAM,Low,118.11000061035156,117.79000091552734,118.16000366210938,117.33000183105467,0.0
AKAM,Open,119.06999969482422,119.3000030517578,119.19000244140624,117.66999816894533,0.0
AKAM,Volume,1045500.0,1578600.0,927900.0,1175200.0,0.0
AKERBP.OL,Adj Close,0.0,0.0,0.0,0.0,0.0
AKERBP.OL,Close,0.0,0.0,0.0,0.0,0.0
AKERBP.OL,High,0.0,0.0,0.0,0.0,0.0
AKERBP.OL,Low,0.0,0.0,0.0,0.0,0.0
AKERBP.OL,Open,0.0,0.0,0.0,0.0,0.0
AKERBP.OL,Volume,0.0,0.0,0.0,0.0,0.0
AKZA.AS,Adj Close,77.04000091552734,77.55999755859375,78.0999984741211,76.94000244140625,76.80000305175781
AKZA.AS,Close,77.04000091552734,77.55999755859375,78.0999984741211,76.94000244140625,76.80000305175781
AKZA.AS,High,78.4800033569336,79.18000030517578,78.86000061035156,77.62000274658203,77.0199966430664
AKZA.AS,Low,76.45999908447266,77.36000061035156,77.69999694824219,75.9800033569336,75.5999984741211
AKZA.AS,Open,78.08000183105469,77.5999984741211,78.77999877929688,77.5,76.0
AKZA.AS,Volume,687292.0,448151.0,413196.0,574764.0,172709.0
ALB,Adj Close,211.47000122070312,211.8500061035156,211.0,206.0,0.0
ALB,Close,211.47000122070312,211.8500061035156,211.0,206.0,0.0
ALB,High,215.9499969482422,215.0,214.69000244140625,209.1499938964844,0.0
ALB,Low,205.50999450683597,205.82000732421875,206.1999969482422,201.4600067138672,0.0
ALB,Open,215.9499969482422,212.0,212.66000366210935,207.33999633789065,0.0
ALB,Volume,1381700.0,847200.0,736900.0,1053600.0,0.0
ALC.SW,Adj Close,73.72000122070312,75.19999694824219,75.66000366210938,75.37999725341797,75.04000091552734
ALC.SW,Close,73.72000122070312,75.19999694824219,75.66000366210938,75.37999725341797,75.04000091552734
ALC.SW,High,74.4800033569336,75.81999969482422,76.31999969482422,76.45999908447266,75.62000274658203
ALC.SW,Low,73.33999633789062,74.4000015258789,74.86000061035156,74.87999725341797,74.31999969482422
ALC.SW,Open,73.91999816894531,74.4000015258789,76.05999755859375,75.66000366210938,74.45999908447266
ALC.SW,Volume,671078.0,869543.0,1135612.0,757669.0,257657.0
ALFA.ST,Adj Close,315.0,317.70001220703125,319.20001220703125,311.6000061035156,314.3999938964844
ALFA.ST,Close,315.0,317.70001220703125,319.20001220703125,311.6000061035156,314.3999938964844
ALFA.ST,High,325.79998779296875,319.79998779296875,321.29998779296875,319.0,315.6000061035156
ALFA.ST,Low,309.29998779296875,314.20001220703125,315.29998779296875,311.20001220703125,308.20001220703125
ALFA.ST,Open,322.0,316.3999938964844,320.79998779296875,316.5,309.6000061035156
ALFA.ST,Volume,1202553.0,642640.0,712690.0,742639.0,448894.0
ALGN,Adj Close,421.739990234375,422.1799926757813,420.55999755859375,409.6900024414063,0.0
